Unidade Gestora;Ano;Número;Tipo;Fornecedor;Valor Total
MUNICIPIO DE NAVEGANTES;2023;1297;Ordinária;FACCINA DALTORA EQUIPAMENTOS DE SEGURANÇA LTDA;14960.80
MUNICIPIO DE NAVEGANTES;2023;1296;Ordinária;PARANA MED COMERCIO ATACADISTA DE EQUIPAMENTO MEDICO E HOSPITALAR EIRELI;6881.20
MUNICIPIO DE NAVEGANTES;2023;1295;Ordinária;BLUSAFE EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;37600.00
MUNICIPIO DE NAVEGANTES;2023;1294;Ordinária;G D C DA SILVA COSTA - EIRELI;1430.00
MUNICIPIO DE NAVEGANTES;2023;1293;Ordinária;MASTERFER COMERCIO DE FERRAGENS LTDA;1300.00
MUNICIPIO DE NAVEGANTES;2023;1292;Ordinária;CS BRASIL FROTAS LTDA;36168.00
MUNICIPIO DE NAVEGANTES;2023;1291;Ordinária;EVEREST MATERIAIS DE CONSTRUCAO LTDA;12700.20
MUNICIPIO DE NAVEGANTES;2023;1290;Ordinária;VIA RN TINTAS INDUSTRIA E COMERCIO EIRELI;26050.00
MUNICIPIO DE NAVEGANTES;2023;1289;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;6900.00
MUNICIPIO DE NAVEGANTES;2023;1286;Ordinária;GARTEN TECNICA E COMERCIO LTDA;2208.00
MUNICIPIO DE NAVEGANTES;2023;1282;Ordinária;CASTOFAR-INDUSTRIA E COMERCIO DE MOVEIS LTDA;219.00
MUNICIPIO DE NAVEGANTES;2023;1281;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;358.50
MUNICIPIO DE NAVEGANTES;2023;1280;Ordinária;JE SUBSTRATOS E FERTILIZANTES LTDA;6690.00
MUNICIPIO DE NAVEGANTES;2023;1279;Ordinária;KUNZLER & KUNZLER COMERCIO DE PLANTAS LTDA;5289.50
MUNICIPIO DE NAVEGANTES;2023;1278;Ordinária;CELSO RICARDO DE OLIVEIRA ME;910.00
MUNICIPIO DE NAVEGANTES;2023;1277;Ordinária;PJ SERVICOS E COMERCIO LTDA;162.68
MUNICIPIO DE NAVEGANTES;2023;1276;Ordinária;SILLVA ATACADISTA LTDA;122.78
MUNICIPIO DE NAVEGANTES;2023;1275;Ordinária;PJ SERVICOS E COMERCIO LTDA;343.88
MUNICIPIO DE NAVEGANTES;2023;1274;Ordinária;COMERCIO DE LINHAS E LAS SANTA ROSA LTDA.;38877.88
MUNICIPIO DE NAVEGANTES;2023;1273;Ordinária;ELO TEXTIL LTDA;19200.00
MUNICIPIO DE NAVEGANTES;2023;1272;Ordinária;JULIANA DA SILVA REICHERT EIRELI;10000.00
MUNICIPIO DE NAVEGANTES;2023;1270;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;74251.35
MUNICIPIO DE NAVEGANTES;2023;1269;Ordinária;BMB COMERCIO E SERVICOS LTDA;46305.00
MUNICIPIO DE NAVEGANTES;2023;1268;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;13500.00
MUNICIPIO DE NAVEGANTES;2023;1267;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;55561.00
MUNICIPIO DE NAVEGANTES;2023;1266;Ordinária;KOA TEXTIL CONFECCOES LTDA - EPP;63014.00
MUNICIPIO DE NAVEGANTES;2023;1265;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;170.91
MUNICIPIO DE NAVEGANTES;2023;1264;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;52879.25
MUNICIPIO DE NAVEGANTES;2023;1261;Ordinária;CONSTRUTORA RIO NEGRO EIRELI;46744.31
MUNICIPIO DE NAVEGANTES;2023;1260;Ordinária;GETEDU CONSULTORIA EM FORMACOES PROFISSIONAIS DE INFORMATICA LTDA;42176.70
MUNICIPIO DE NAVEGANTES;2023;1260;Ordinária;GETEDU CONSULTORIA EM FORMACOES PROFISSIONAIS DE INFORMATICA LTDA;42176.70
MUNICIPIO DE NAVEGANTES;2023;1257;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;1700.00
MUNICIPIO DE NAVEGANTES;2023;1256;Ordinária;BETHA SISTEMAS LTDA;3998.20
MUNICIPIO DE NAVEGANTES;2023;1254;Ordinária;GARTEN TECNICA E COMERCIO LTDA;1104.00
MUNICIPIO DE NAVEGANTES;2023;1252;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;1440.00
MUNICIPIO DE NAVEGANTES;2023;1251;Ordinária;BMB COMERCIO E SERVICOS LTDA;3675.00
MUNICIPIO DE NAVEGANTES;2023;1250;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;1980.00
MUNICIPIO DE NAVEGANTES;2023;1249;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;4855.00
MUNICIPIO DE NAVEGANTES;2023;1248;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;980.00
MUNICIPIO DE NAVEGANTES;2023;1247;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;9320.00
MUNICIPIO DE NAVEGANTES;2023;1246;Ordinária;MASTER ELETRODOMESTICO EIRELI;13323.80
MUNICIPIO DE NAVEGANTES;2023;1245;Global;ERVINO DESCHAMPS;16799.96
MUNICIPIO DE NAVEGANTES;2023;1244;Estimativa;SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A.;170000.00
MUNICIPIO DE NAVEGANTES;2023;1243;Estimativa;SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A.;2370000.00
MUNICIPIO DE NAVEGANTES;2023;1242;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;171118.87
MUNICIPIO DE NAVEGANTES;2023;1241;Ordinária;BILACORP VIAGENS E TURISMO LTDA;7908.78
MUNICIPIO DE NAVEGANTES;2023;1240;Ordinária;NILCELI DA SILVA;360.00
MUNICIPIO DE NAVEGANTES;2023;1239;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;24198.24
MUNICIPIO DE NAVEGANTES;2023;1238;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;956.00
MUNICIPIO DE NAVEGANTES;2023;1237;Ordinária;PJ SERVICOS E COMERCIO LTDA;21537.05
MUNICIPIO DE NAVEGANTES;2023;1236;Ordinária;PJ SERVICOS E COMERCIO LTDA;9585.00
MUNICIPIO DE NAVEGANTES;2023;1235;Ordinária;PJ SERVICOS E COMERCIO LTDA;18235.55
MUNICIPIO DE NAVEGANTES;2023;1234;Ordinária;PJ SERVICOS E COMERCIO LTDA;11704.91
MUNICIPIO DE NAVEGANTES;2023;1233;Ordinária;PJ SERVICOS E COMERCIO LTDA;18636.65
MUNICIPIO DE NAVEGANTES;2023;1232;Ordinária;KARINA OLIVIA FERREIRA REGIS;90000.00
MUNICIPIO DE NAVEGANTES;2023;1231;Ordinária;TENDAS ITAJAÍ LTDA.;1720.00
MUNICIPIO DE NAVEGANTES;2023;1230;Ordinária;BILACORP VIAGENS E TURISMO LTDA;1816.00
MUNICIPIO DE NAVEGANTES;2023;1224;Global;ERVINO DESCHAMPS;14000.00
MUNICIPIO DE NAVEGANTES;2023;1223;Ordinária;AUTO MECANICA R H LTDA;623.78
MUNICIPIO DE NAVEGANTES;2023;1222;Ordinária;AUTO MECANICA R H LTDA;266.03
MUNICIPIO DE NAVEGANTES;2023;1221;Ordinária;AUTO MECANICA R H LTDA;192.44
MUNICIPIO DE NAVEGANTES;2023;1220;Ordinária;AUTO MECANICA R H LTDA;157.92
MUNICIPIO DE NAVEGANTES;2023;1219;Ordinária;AUTO MECANICA R H LTDA;172.54
MUNICIPIO DE NAVEGANTES;2023;1218;Ordinária;AUTO MECANICA R H LTDA;1036.47
MUNICIPIO DE NAVEGANTES;2023;1217;Ordinária;AUTO MECANICA R H LTDA;152.63
MUNICIPIO DE NAVEGANTES;2023;1216;Ordinária;AUTO MECANICA R H LTDA;1163.03
MUNICIPIO DE NAVEGANTES;2023;1215;Ordinária;LUCENA DO NASCIMENTO;315.60
MUNICIPIO DE NAVEGANTES;2023;1214;Ordinária;SCHAPPO CLIMATIZACAO LTDA;246.60
MUNICIPIO DE NAVEGANTES;2023;1213;Ordinária;ATLANTIS SANEAMENTO LTDA;224477.94
MUNICIPIO DE NAVEGANTES;2023;1212;Ordinária;SIM COMERCIO E SERVICOS LTDA;226158.16
MUNICIPIO DE NAVEGANTES;2023;1211;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;717.00
MUNICIPIO DE NAVEGANTES;2023;1210;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;956.00
MUNICIPIO DE NAVEGANTES;2023;1209;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;3824.00
MUNICIPIO DE NAVEGANTES;2023;1208;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;717.00
MUNICIPIO DE NAVEGANTES;2023;1207;Ordinária;ATHOS ENGENHARIA E CONSULTORIA LTDA;202299.13
MUNICIPIO DE NAVEGANTES;2023;1205;Ordinária;MASTER ELETRODOMESTICO EIRELI;4399.48
MUNICIPIO DE NAVEGANTES;2023;1204;Ordinária;MASTER ELETRODOMESTICO EIRELI;6661.90
MUNICIPIO DE NAVEGANTES;2023;1203;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;14658.79
MUNICIPIO DE NAVEGANTES;2023;1202;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;23370.84
MUNICIPIO DE NAVEGANTES;2023;1201;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;17952.26
MUNICIPIO DE NAVEGANTES;2023;1200;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;81.00
MUNICIPIO DE NAVEGANTES;2023;1199;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;900.00
MUNICIPIO DE NAVEGANTES;2023;1198;Ordinária;LINCOLN FERNANDO MACHADO DE SOUZA - EIRELI;11845.71
MUNICIPIO DE NAVEGANTES;2023;1196;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;1960.00
MUNICIPIO DE NAVEGANTES;2023;1195;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;43040.00
MUNICIPIO DE NAVEGANTES;2023;1194;Ordinária;BETHA SISTEMAS LTDA;199.91
MUNICIPIO DE NAVEGANTES;2023;1192;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;7624.72
MUNICIPIO DE NAVEGANTES;2023;1190;Ordinária;BILACORP VIAGENS E TURISMO LTDA;3452.00
MUNICIPIO DE NAVEGANTES;2023;1189;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;23537.12
MUNICIPIO DE NAVEGANTES;2023;1187;Estimativa;SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A.;1000000.00
MUNICIPIO DE NAVEGANTES;2023;1186;Estimativa;SODEXO PASS DO BRASIL SERVICOS E COMERCIO S.A.;300000.00
MUNICIPIO DE NAVEGANTES;2023;1184;Ordinária;PJ SERVICOS E COMERCIO LTDA;12635.43
MUNICIPIO DE NAVEGANTES;2023;1183;Ordinária;PJ SERVICOS E COMERCIO LTDA;11144.89
MUNICIPIO DE NAVEGANTES;2023;1182;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;10328.25
MUNICIPIO DE NAVEGANTES;2023;1181;Ordinária;BILACORP VIAGENS E TURISMO LTDA;3406.39
MUNICIPIO DE NAVEGANTES;2023;1180;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;4755.00
MUNICIPIO DE NAVEGANTES;2023;1179;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;11447.00
MUNICIPIO DE NAVEGANTES;2023;1178;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;5184.00
MUNICIPIO DE NAVEGANTES;2023;1177;Ordinária;BMB COMERCIO E SERVICOS LTDA;7717.50
MUNICIPIO DE NAVEGANTES;2023;1176;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;14554.00
MUNICIPIO DE NAVEGANTES;2023;1175;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;36548.51
MUNICIPIO DE NAVEGANTES;2023;1174;Ordinária;LUCENA DO NASCIMENTO;394.50
MUNICIPIO DE NAVEGANTES;2023;1173;Ordinária;LUCENA DO NASCIMENTO;953.60
MUNICIPIO DE NAVEGANTES;2023;1172;Ordinária;TENDAS ITAJAÍ LTDA.;5160.00
MUNICIPIO DE NAVEGANTES;2023;1171;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;6930.00
MUNICIPIO DE NAVEGANTES;2023;1170;Ordinária;BMB COMERCIO E SERVICOS LTDA;10657.50
MUNICIPIO DE NAVEGANTES;2023;1169;Ordinária;BILACORP VIAGENS E TURISMO LTDA;3406.39
MUNICIPIO DE NAVEGANTES;2023;1168;Ordinária;RSUL EIRELI EPP;3940.00
MUNICIPIO DE NAVEGANTES;2023;1165;Ordinária;MERCOLUX COMERCIAL ELÉTRICA LTDA;255595.40
MUNICIPIO DE NAVEGANTES;2023;1164;Ordinária;MERCOLUX COMERCIAL ELÉTRICA LTDA;379655.98
MUNICIPIO DE NAVEGANTES;2023;1163;Ordinária;MERCOLUX COMERCIAL ELÉTRICA LTDA;180000.00
MUNICIPIO DE NAVEGANTES;2023;1162;Ordinária;R.S. COMERCIO DE ELETROMESTICOS LTDA;2555.00
MUNICIPIO DE NAVEGANTES;2023;1161;Ordinária;MASTER ELETRODOMESTICO EIRELI;6661.90
MUNICIPIO DE NAVEGANTES;2023;1159;Ordinária;KUNZLER & KUNZLER COMERCIO DE PLANTAS LTDA;871.20
MUNICIPIO DE NAVEGANTES;2023;1158;Ordinária;BMB COMERCIO E SERVICOS LTDA;10657.50
MUNICIPIO DE NAVEGANTES;2023;1157;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;5033.00
MUNICIPIO DE NAVEGANTES;2023;1151;Ordinária;SCHAPPO CLIMATIZACAO LTDA;164.40
MUNICIPIO DE NAVEGANTES;2023;1150;Ordinária;MASTER ELETRODOMESTICO EIRELI;2326.99
MUNICIPIO DE NAVEGANTES;2023;1149;Ordinária;PJ SERVICOS E COMERCIO LTDA;1080.00
MUNICIPIO DE NAVEGANTES;2023;1147;Ordinária;BILACORP VIAGENS E TURISMO LTDA;6092.78
MUNICIPIO DE NAVEGANTES;2023;1145;Ordinária;MASTER ELETRODOMESTICO EIRELI;2326.99
MUNICIPIO DE NAVEGANTES;2023;1144;Ordinária;ELISIANE ALVES DE ALMEIDA PAISAGISMO LTDA;162014.08
MUNICIPIO DE NAVEGANTES;2023;1138;Ordinária;LB TRANSPORTES E TERRAPLANAGEM LTDA;259900.00
MUNICIPIO DE NAVEGANTES;2023;1137;Ordinária;N A J EMPREITEIRA LTDA;139800.00
MUNICIPIO DE NAVEGANTES;2023;1136;Ordinária;R.S. COMERCIO DE ELETROMESTICOS LTDA;2555.00
MUNICIPIO DE NAVEGANTES;2023;1135;Ordinária;MASTER ELETRODOMESTICO EIRELI;39971.40
MUNICIPIO DE NAVEGANTES;2023;1134;Ordinária;MASTER ELETRODOMESTICO EIRELI;11634.95
MUNICIPIO DE NAVEGANTES;2023;1133;Ordinária;BILACORP VIAGENS E TURISMO LTDA;20000.00
MUNICIPIO DE NAVEGANTES;2023;1132;Ordinária;MM COMERCIO DE EQUIPAMENTOS LTDA- ME;1224.00
MUNICIPIO DE NAVEGANTES;2023;1131;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;6120.00
MUNICIPIO DE NAVEGANTES;2023;1130;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;4520.00
MUNICIPIO DE NAVEGANTES;2023;1128;Global;KARINA OLIVIA FERREIRA REGIS;60000.00
MUNICIPIO DE NAVEGANTES;2023;1126;Ordinária;SCHAPPO CLIMATIZACAO LTDA;1028.40
MUNICIPIO DE NAVEGANTES;2023;1125;Ordinária;MUNDIAL CONTAINER LTDA;563.66
MUNICIPIO DE NAVEGANTES;2023;1123;Ordinária;CONSTRUTORA RIO NEGRO EIRELI;302875.07
MUNICIPIO DE NAVEGANTES;2023;1122;Ordinária;CONSTRUTORA RIO NEGRO EIRELI;64380.80
MUNICIPIO DE NAVEGANTES;2023;1121;Ordinária;T.E.S. TECNOLOGIA DE SOLOS LTDA;271900.00
MUNICIPIO DE NAVEGANTES;2023;1120;Ordinária;MM COMERCIO DE EQUIPAMENTOS LTDA- ME;1224.00
MUNICIPIO DE NAVEGANTES;2023;1119;Ordinária;MASTER ELETRODOMESTICO EIRELI;2326.99
MUNICIPIO DE NAVEGANTES;2023;1117;Ordinária;NILCELI DA SILVA;420.00
MUNICIPIO DE NAVEGANTES;2023;1115;Ordinária;MASTER ELETRODOMESTICO EIRELI;2534.99
MUNICIPIO DE NAVEGANTES;2023;1114;Ordinária;BINHOTTI TERRAPLANAGEM LTDA ME;143580.00
MUNICIPIO DE NAVEGANTES;2023;1113;Ordinária;MASTER ELETRODOMESTICO EIRELI;2534.99
MUNICIPIO DE NAVEGANTES;2023;1112;Ordinária;LB TRANSPORTES E TERRAPLANAGEM LTDA;129950.00
MUNICIPIO DE NAVEGANTES;2023;1111;Ordinária;N A J EMPREITEIRA LTDA;97460.00
MUNICIPIO DE NAVEGANTES;2023;1110;Ordinária;DICAPEL PAPEIS E EMBALAGENS LTDA;88720.00
MUNICIPIO DE NAVEGANTES;2023;1109;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;2940.00
MUNICIPIO DE NAVEGANTES;2023;1108;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;64560.00
MUNICIPIO DE NAVEGANTES;2023;1107;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;16923.46
MUNICIPIO DE NAVEGANTES;2023;1106;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;15609.50
MUNICIPIO DE NAVEGANTES;2023;1105;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;20132.35
MUNICIPIO DE NAVEGANTES;2023;1104;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;24648.50
MUNICIPIO DE NAVEGANTES;2023;1103;Ordinária;ARTGIRO BRINDES E PRESENTES PERSONALIZADOS LTDA;622.20
MUNICIPIO DE NAVEGANTES;2023;1101;Ordinária;FLR TECNOLOGIA E NEGÓCIOS LTDA;300.00
MUNICIPIO DE NAVEGANTES;2023;1100;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;2700.00
MUNICIPIO DE NAVEGANTES;2023;1095;Ordinária;N A J EMPREITEIRA LTDA;70488.00
MUNICIPIO DE NAVEGANTES;2023;1094;Ordinária;SILLVA ATACADISTA LTDA;647.50
MUNICIPIO DE NAVEGANTES;2023;1090;Ordinária;AGIL LTDA;52135.56
MUNICIPIO DE NAVEGANTES;2023;1089;Ordinária;CONSTRUTORA RIO NEGRO EIRELI;167291.12
MUNICIPIO DE NAVEGANTES;2023;1087;Ordinária;SCHAPPO CLIMATIZACAO LTDA;265.50
MUNICIPIO DE NAVEGANTES;2023;1086;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.02
MUNICIPIO DE NAVEGANTES;2023;1083;Ordinária;A.V. COMERCIO ATACADISTA EIRELI;1830.00
MUNICIPIO DE NAVEGANTES;2023;1081;Ordinária;ORGANIZACAO DA SOCIEDADE CIVIL ARVORE DA VIDA;17000.00
MUNICIPIO DE NAVEGANTES;2023;1081;Ordinária;ORGANIZACAO DA SOCIEDADE CIVIL ARVORE DA VIDA;17000.00
MUNICIPIO DE NAVEGANTES;2023;1080;Ordinária;BILACORP VIAGENS E TURISMO LTDA;6195.14
MUNICIPIO DE NAVEGANTES;2023;1079;Ordinária;MISERVI ADMINISTRADORA DE SERVIÇOS LTDA;58602.44
MUNICIPIO DE NAVEGANTES;2023;1078;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;4900.00
MUNICIPIO DE NAVEGANTES;2023;1077;Ordinária;SIPVOX TECNOLOGIA DA INFORMACAO LTDA;107600.00
MUNICIPIO DE NAVEGANTES;2023;1076;Ordinária;GABRIELA ORLANDI LTDA;900.00
MUNICIPIO DE NAVEGANTES;2023;1074;Ordinária;SCHAPPO CLIMATIZACAO LTDA;599.40
MUNICIPIO DE NAVEGANTES;2023;1072;Ordinária;PJ SERVICOS E COMERCIO LTDA;488.94
MUNICIPIO DE NAVEGANTES;2023;1070;Ordinária;BETHA SISTEMAS LTDA;1187.52
MUNICIPIO DE NAVEGANTES;2023;1069;Ordinária;PJ SERVICOS E COMERCIO LTDA;13590.15
MUNICIPIO DE NAVEGANTES;2023;1068;Ordinária;PJ SERVICOS E COMERCIO LTDA;8558.07
MUNICIPIO DE NAVEGANTES;2023;1067;Ordinária;PJ SERVICOS E COMERCIO LTDA;17207.46
MUNICIPIO DE NAVEGANTES;2023;1066;Ordinária;PJ SERVICOS E COMERCIO LTDA;20717.73
MUNICIPIO DE NAVEGANTES;2023;1065;Ordinária;MONICA CRISTINA COTIENSCHI;64440.00
MUNICIPIO DE NAVEGANTES;2023;1063;Ordinária;MONICA CRISTINA COTIENSCHI;1361008.60
MUNICIPIO DE NAVEGANTES;2023;1062;Ordinária;LUCENA DO NASCIMENTO;1037.20
MUNICIPIO DE NAVEGANTES;2023;1061;Ordinária;AGUA MINERAL LIND'AGUA DA SERRA LTDA;690.00
MUNICIPIO DE NAVEGANTES;2023;1060;Ordinária;BILACORP VIAGENS E TURISMO LTDA;4746.78
MUNICIPIO DE NAVEGANTES;2023;1059;Ordinária;FLR TECNOLOGIA E NEGÓCIOS LTDA;4300.00
MUNICIPIO DE NAVEGANTES;2023;1058;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;4780.00
MUNICIPIO DE NAVEGANTES;2023;1057;Ordinária;SANTA REGINA MATERIAIS PARA CONSTRUCAO LTDA;21000.00
MUNICIPIO DE NAVEGANTES;2023;1056;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;2260.00
MUNICIPIO DE NAVEGANTES;2023;1055;Ordinária;LUCENA DO NASCIMENTO;1037.20
MUNICIPIO DE NAVEGANTES;2023;1054;Ordinária;LUCENA DO NASCIMENTO;1006.70
MUNICIPIO DE NAVEGANTES;2023;1053;Ordinária;REI DOS REIS COMERCIO ATACADISTA E VAREJISTA DE EQUIPAMENTOS DE INFORMATICA LTDA;34.00
MUNICIPIO DE NAVEGANTES;2023;1052;Ordinária;GARTEN TECNICA E COMERCIO LTDA;4416.00
MUNICIPIO DE NAVEGANTES;2023;1051;Ordinária;A.F.C.C. COMERCIO E SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA;1579.20
MUNICIPIO DE NAVEGANTES;2023;1048;Ordinária;RIPERS COMERCIO DE MATERIAIS HIDRÁULICOS LTDA-ME;292.90
MUNICIPIO DE NAVEGANTES;2023;1047;Ordinária;GM INDÚSTRIA E COMÉRCIO VAREJISTA DE MÓVEIS LTDA-E;352.00
MUNICIPIO DE NAVEGANTES;2023;1046;Ordinária;LUCCA COMUNICACAO VISUAL E ESTRUTURAS EIRELI;151.51
MUNICIPIO DE NAVEGANTES;2023;1045;Ordinária;LUCENA DO NASCIMENTO;1025.00
MUNICIPIO DE NAVEGANTES;2023;1043;Ordinária;PARANA MED COMERCIO ATACADISTA DE EQUIPAMENTO MEDICO E HOSPITALAR EIRELI;42.00
MUNICIPIO DE NAVEGANTES;2023;1042;Ordinária;PJ SERVICOS E COMERCIO LTDA;176.03
MUNICIPIO DE NAVEGANTES;2023;1041;Ordinária;PJ SERVICOS E COMERCIO LTDA;298.87
MUNICIPIO DE NAVEGANTES;2023;1038;Ordinária;FACCINA DALTORA EQUIPAMENTOS DE SEGURANÇA LTDA;65.20
MUNICIPIO DE NAVEGANTES;2023;1037;Ordinária;CELSO RICARDO DE OLIVEIRA ME;405.00
MUNICIPIO DE NAVEGANTES;2023;1036;Ordinária;KUNZLER & KUNZLER COMERCIO DE PLANTAS LTDA;8616.20
MUNICIPIO DE NAVEGANTES;2023;1035;Ordinária;JULIANA DA SILVA REICHERT EIRELI;155.00
MUNICIPIO DE NAVEGANTES;2023;1034;Ordinária;JE SUBSTRATOS E FERTILIZANTES LTDA;6690.00
MUNICIPIO DE NAVEGANTES;2023;1033;Ordinária;AZZURE INDUSTRIA E COMERCIO DE CORDAS E REDES ESPO;2078.50
MUNICIPIO DE NAVEGANTES;2023;1032;Ordinária;KUNZLER & KUNZLER COMERCIO DE PLANTAS LTDA;15330.50
MUNICIPIO DE NAVEGANTES;2023;1031;Ordinária;ANDRE LUIS DOS SANTOS LTDA;5210.62
MUNICIPIO DE NAVEGANTES;2023;1030;Ordinária;SILVEIRA & DALMAS LTDA;2100.00
MUNICIPIO DE NAVEGANTES;2023;1029;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;3300.10
MUNICIPIO DE NAVEGANTES;2023;1028;Ordinária;START LIFE LTDA;3300.10
MUNICIPIO DE NAVEGANTES;2023;1027;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;4302.00
MUNICIPIO DE NAVEGANTES;2023;1026;Ordinária;AUTO MECANICA R H LTDA;617.15
MUNICIPIO DE NAVEGANTES;2023;1025;Ordinária;AUTO MECANICA R H LTDA;1730.68
MUNICIPIO DE NAVEGANTES;2023;1024;Ordinária;AUTO MECANICA R H LTDA;152.63
MUNICIPIO DE NAVEGANTES;2023;1023;Ordinária;AUTO MECANICA R H LTDA;1317.28
MUNICIPIO DE NAVEGANTES;2023;1022;Ordinária;AUTO MECANICA R H LTDA;358.34
MUNICIPIO DE NAVEGANTES;2023;1021;Ordinária;AUTO MECANICA R H LTDA;3308.26
MUNICIPIO DE NAVEGANTES;2023;1020;Ordinária;AUTO MECANICA R H LTDA;2717.25
MUNICIPIO DE NAVEGANTES;2023;1019;Ordinária;AUTO MECANICA R H LTDA;10649.02
MUNICIPIO DE NAVEGANTES;2023;1016;Ordinária;BMB COMERCIO E SERVICOS LTDA;182200.00
MUNICIPIO DE NAVEGANTES;2023;1015;Ordinária;FILIPE DARLAN DE SOUZA OLIVEIRA;660.02
MUNICIPIO DE NAVEGANTES;2023;1014;Ordinária;INDUSTRIA E COMERCIO DE PEDRAS KOHLER LTDA;231540.00
MUNICIPIO DE NAVEGANTES;2023;1013;Ordinária;BILACORP VIAGENS E TURISMO LTDA;2307.00
MUNICIPIO DE NAVEGANTES;2023;1012;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;38623.92
MUNICIPIO DE NAVEGANTES;2023;1011;Ordinária;TECNOAL COMERCIAL DISTRIBUIDORA LTDA;1044.00
MUNICIPIO DE NAVEGANTES;2023;1010;Ordinária;SCHAPPO CLIMATIZACAO LTDA;32880.00
MUNICIPIO DE NAVEGANTES;2023;1009;Ordinária;CONSTRUTORA RIO NEGRO EIRELI;46055.40
MUNICIPIO DE NAVEGANTES;2023;1008;Ordinária;IEM - INSTITUTO DE ESTUDOS MUNICIPAIS LTDA;14000.00
